timestamp,machine_id,status,cycle_time_ms,output_count,defect_flag
2026-05-05 04:28:21,M09,Running,1031,13,False
2025-12-06 19:51:50,M02,Running,1864,3,False
2026-05-09 11:31:09,M06,Running,1941,12,True
2026-01-14 01:10:47,M06,Running,1588,5,False
2025-11-24 11:02:49,M05,Running,1709,4,False
2026-02-21 02:16:02,M05,Maintenance,1676,4,False
2026-03-08 10:31:17,M08,Idle,1552,3,True
2026-02-18 12:02:01,M08,Running,1611,8,False
2026-01-27 17:44:13,M02,Running,1608,7,False
2025-09-10 23:18:03,M02,Running,1145,2,False
2026-03-30 23:38:03,M04,Running,2018,14,False
2025-08-26 05:03:28,M02,Running,1669,12,False
2026-07-22 03:33:02,M10,Running,2348,13,False
2026-01-25 12:19:39,M07,Running,2165,10,False
2026-05-22 23:52:51,M08,Running,1101,13,False
2025-12-13 21:47:00,M02,Running,1818,4,False
2026-04-02 04:32:51,M03,Running,2311,1,False
2025-11-15 23:07:35,M08,Running,1166,7,False
2025-08-20 18:36:24,M06,Running,2073,10,False
2025-09-15 04:45:24,M02,Running,1864,13,False
2025-11-07 15:15:31,M08,Running,2155,8,False
2026-04-29 14:26:41,M05,Running,2457,14,False
2026-07-01 09:13:39,M01,Maintenance,864,7,False
2026-07-10 22:07:37,M02,Running,1444,14,False
2026-03-22 02:46:22,M08,Running,1162,9,False
2026-03-26 17:54:39,M05,Idle,1136,8,False
2025-08-18 18:53:24,M05,Running,1798,13,False
2026-06-03 17:36:43,M08,Running,2203,9,False
2026-04-28 19:38:49,M08,Running,1120,9,False
2026-06-25 17:43:46,M05,Running,1573,10,False
2025-11-23 09:33:12,M05,Running,857,10,True
2026-03-22 12:32:23,M06,Running,2319,10,True
2025-08-26 08:30:53,M06,Running,1676,6,False
2026-06-03 02:13:12,M07,Running,2154,4,False
2026-05-31 10:27:54,M05,Running,2209,2,False
2025-10-17 18:25:28,M02,Running,840,9,False
2026-02-09 10:54:50,M08,Running,1665,10,False
2026-02-28 06:37:19,M07,Running,2225,8,False
2026-04-20 18:02:13,M06,Running,1599,6,False
2026-01-29 11:24:19,M08,Running,2182,4,False
2026-08-01 11:56:45,M09,Idle,2166,6,False
2025-11-26 18:08:08,M05,Running,1692,4,False
2025-10-20 05:07:48,M02,Idle,1897,4,False
2026-03-26 01:11:46,M01,Running,1974,7,False
2026-01-27 00:16:16,M10,Running,988,12,False
2026-04-14 06:09:03,M02,Running,1359,2,False
2026-06-22 22:50:29,M09,Running,1229,6,False
2026-02-17 16:44:42,M05,Running,1414,7,False
2025-09-15 03:58:10,M06,Running,1623,5,False
2026-02-09 06:20:34,M08,Running,1921,3,False
2025-12-23 20:45:38,M09,Idle,1981,8,False
2026-01-16 07:36:31,M08,Running,2106,9,False
2025-12-18 04:11:16,M07,Idle,2288,11,False
2025-12-13 10:00:30,M04,Running,1102,4,False
2026-04-27 23:37:32,M05,Idle,1640,6,False
2025-09-20 08:28:12,M02,Running,1644,5,False
2026-07-09 20:10:49,M03,Running,2031,4,False
2025-10-12 04:31:29,M02,Running,856,4,False
2025-12-16 19:31:17,M05,Running,1946,7,False
2026-01-17 14:20:20,M01,Running,1358,3,True
2026-05-07 03:02:09,M05,Running,1160,11,False
2026-02-19 03:38:04,M08,Running,913,14,False
2025-11-30 15:54:47,M06,Running,930,15,False
2026-04-25 01:15:17,M06,Running,984,7,False
2026-01-13 06:00:50,M03,Running,1969,12,False
2026-06-22 16:30:49,M02,Running,2497,10,False
2026-06-02 01:54:00,M09,Running,984,4,False
2026-03-12 08:48:02,M06,Running,1996,12,False
2025-08-24 23:34:14,M04,Idle,1246,3,False
2026-02-03 08:48:48,M04,Maintenance,1700,7,False
2025-09-13 22:18:19,M10,Running,1892,6,False
2025-12-10 21:02:27,M02,Running,1667,8,False
2025-11-16 18:03:23,M05,Idle,1096,6,False
2025-12-14 06:39:31,M06,Idle,843,11,False
2025-09-24 17:59:46,M10,Running,2314,11,False
2026-06-06 18:11:49,M01,Running,2415,11,False
2026-01-14 16:42:47,M09,Running,2108,12,False
2026-07-12 15:04:46,M02,Running,1284,14,False
2026-02-26 13:54:47,M01,Idle,1604,15,False
2026-06-27 02:24:26,M05,Running,2484,13,False
2025-08-11 04:15:26,M04,Idle,1128,15,False
2026-04-23 03:22:03,M06,Idle,2370,11,False
2026-07-14 08:37:15,M01,Running,964,14,False
2026-03-09 10:52:02,M08,Running,1645,15,False
2026-02-06 03:27:36,M07,Idle,2479,2,False
2026-01-18 05:16:30,M05,Running,1520,7,False
2025-08-31 18:44:50,M09,Running,1728,12,True
2025-10-22 13:55:28,M01,Running,1176,11,False
2026-02-28 01:44:02,M03,Running,1209,11,False
2025-12-29 05:33:23,M10,Running,1123,4,False
2026-04-09 12:53:48,M03,Idle,2204,7,False
2026-05-31 12:05:23,M06,Running,2305,3,False
2026-02-20 07:49:15,M10,Idle,2437,5,False
2026-04-10 14:45:38,M07,Running,1605,15,False
2026-01-29 09:38:56,M10,Running,847,15,False
2026-06-01 21:09:13,M10,Running,982,8,False
2025-08-30 18:35:06,M03,Running,2065,7,False
2025-10-28 18:49:44,M03,Running,1553,3,False
2025-11-22 10:40:23,M02,Running,1876,7,False
2026-03-12 00:37:36,M08,Idle,1812,2,False
2025-09-30 14:39:37,M04,Running,2465,13,False
2026-08-06 00:03:55,M08,Running,1683,14,False
2025-11-30 14:09:17,M04,Maintenance,1379,12,False
2026-01-27 21:03:59,M07,Running,2422,3,True
2026-07-18 19:36:50,M05,Running,1723,15,False
2026-05-08 21:41:26,M10,Running,1738,2,True
2026-02-14 23:22:12,M03,Idle,2219,7,False
2025-09-26 21:18:06,M07,Running,2307,10,False
2025-08-21 22:36:40,M02,Running,906,6,False
2026-04-12 09:45:42,M08,Idle,2041,11,False
2026-04-04 04:37:25,M10,Running,2458,1,True
2026-06-17 03:40:21,M09,Running,1419,7,False
2025-11-11 15:56:33,M03,Maintenance,1945,1,False
2026-05-13 09:11:02,M05,Running,1809,15,False
2025-10-11 05:43:12,M08,Running,1449,12,False
2025-12-09 09:55:47,M03,Running,1441,1,False
2026-03-12 15:43:13,M08,Idle,1375,12,False
2025-08-16 00:59:01,M07,Running,1339,10,False
2026-03-13 04:53:05,M05,Running,1692,15,False
2026-01-16 04:16:38,M08,Running,1109,9,False
2025-09-15 22:18:04,M08,Running,1104,1,False
2025-11-05 23:53:25,M01,Running,1134,12,False
2026-07-03 11:59:52,M02,Maintenance,1813,1,False
2026-07-31 06:39:06,M09,Running,1809,2,False
2025-09-23 19:03:46,M03,Running,991,4,False
2026-02-05 22:32:04,M03,Idle,2335,9,False
2025-09-25 08:23:32,M10,Idle,1999,4,False
2026-04-19 06:37:13,M01,Running,1968,3,False
2026-06-29 21:39:54,M02,Running,1820,11,False
2025-10-09 12:38:36,M06,Running,2195,11,False
2026-02-20 06:43:29,M06,Running,1017,14,False
2026-08-07 22:29:06,M01,Running,2249,11,False
2026-05-16 00:45:20,M05,Running,811,6,False
2025-12-02 01:52:31,M10,Maintenance,1465,12,False
2026-02-24 08:33:34,M10,Running,899,13,False
2026-05-11 16:26:29,M06,Running,2323,2,False
2025-11-24 22:02:00,M10,Running,1616,5,False
2026-01-19 02:10:45,M07,Running,1226,3,False
2026-06-30 21:43:10,M07,Running,2341,11,False
2026-02-14 02:45:02,M05,Running,1685,12,False
2026-02-10 02:56:09,M05,Idle,2035,3,False
2025-11-13 09:15:55,M02,Idle,1849,4,False
2026-02-04 03:05:13,M07,Running,1953,10,False
2026-03-12 19:41:29,M07,Idle,2057,3,False
2025-10-05 21:41:22,M07,Running,1851,6,False
2026-01-06 16:48:33,M04,Running,2261,3,False
2025-10-23 18:08:45,M09,Running,1874,2,False
2026-08-03 17:57:45,M07,Running,2441,8,False
2026-03-31 12:07:57,M03,Running,1415,14,False
2026-02-24 02:40:37,M07,Running,897,9,False
2026-05-27 13:28:45,M01,Running,1845,7,False
2026-07-18 05:26:36,M08,Running,1964,14,False
2025-10-02 17:52:42,M05,Running,2374,9,True
2026-07-12 06:50:36,M08,Running,1173,14,False
2025-09-06 20:12:20,M02,Running,2242,5,False
2025-11-26 00:20:27,M08,Running,1721,10,False
2026-06-06 19:22:58,M06,Maintenance,2458,3,False
2026-06-13 12:55:11,M02,Running,2037,5,False
2026-07-08 13:13:45,M02,Running,836,1,False
2026-01-18 21:04:20,M01,Running,1777,8,False
2025-12-20 17:23:43,M10,Running,1420,10,False
2026-08-08 13:21:17,M10,Running,2179,12,False
2026-06-12 15:35:13,M05,Running,1076,1,False
2026-02-23 21:59:12,M01,Running,1185,14,True
2025-11-22 11:45:29,M08,Running,2130,4,False
2026-06-25 09:36:14,M09,Running,1416,13,False
2025-08-11 17:26:18,M08,Running,1038,3,False
2025-11-28 13:46:44,M08,Maintenance,1765,1,False
2026-05-19 16:48:51,M10,Running,1403,10,False
2025-12-04 16:16:14,M07,Running,816,2,False
2026-07-01 23:22:11,M07,Maintenance,1815,12,False
2026-03-26 16:11:04,M09,Maintenance,875,8,False
2026-03-23 22:48:22,M09,Running,2052,15,False
2026-04-24 00:37:20,M08,Running,924,9,True
2026-02-16 21:18:26,M10,Running,930,5,False
2026-07-12 18:20:30,M07,Idle,1039,8,False
2025-10-07 10:32:17,M06,Running,1693,1,False
2026-01-31 03:39:07,M04,Running,1697,4,False
2026-03-07 21:27:48,M10,Idle,1494,15,False
2026-02-14 19:55:03,M08,Running,1400,12,False
2025-12-22 18:19:00,M07,Idle,2178,11,False
2025-12-17 20:05:36,M08,Running,1131,10,False
2026-03-13 01:46:18,M02,Running,1064,3,False
2026-06-03 00:01:02,M10,Running,2425,7,False
2026-03-09 18:39:50,M08,Running,1228,9,True
2026-01-04 05:22:52,M01,Running,1334,6,False
2026-02-03 13:38:52,M03,Idle,1831,1,False
2026-08-08 00:20:30,M06,Running,2064,4,False
2025-12-13 16:42:39,M04,Running,1496,13,False
2026-07-14 10:48:13,M01,Running,1940,5,False
2025-10-22 23:53:46,M09,Running,1013,12,False
2026-05-08 14:41:06,M08,Running,2347,2,False
2025-11-11 11:21:27,M10,Running,1008,14,False
2026-03-20 19:04:08,M09,Running,2090,2,False
2026-01-06 11:04:32,M06,Running,1398,12,False
2025-11-09 10:29:18,M09,Running,1003,3,False
2026-07-09 04:08:52,M06,Idle,1051,14,False
2026-06-07 22:07:37,M07,Running,813,4,False
2026-01-17 06:13:48,M08,Running,1834,3,False
2025-08-27 16:21:03,M06,Running,1649,6,False
2025-12-12 07:08:48,M04,Running,2343,9,False
2026-05-26 22:41:01,M04,Running,1678,7,False
2026-02-10 09:59:12,M08,Maintenance,1857,13,False
2026-05-11 14:43:43,M01,Running,2377,1,False
2026-07-31 11:18:53,M09,Idle,973,6,False
2026-06-21 20:24:27,M03,Running,1605,13,True
2026-01-05 18:51:37,M03,Idle,918,11,False
2026-01-07 16:02:36,M09,Maintenance,1658,7,False
2026-04-25 11:33:24,M09,Idle,2277,12,False
2026-06-14 11:10:22,M06,Running,1372,15,False
2026-06-25 11:27:00,M03,Running,1713,11,False
2026-04-20 22:47:10,M09,Running,2066,11,False
2025-10-08 19:15:10,M06,Idle,2400,11,False
2026-02-19 02:19:34,M04,Idle,972,1,False
2025-08-25 02:34:35,M07,Running,2315,15,False
2025-09-28 18:13:44,M09,Running,990,9,False
2026-02-21 19:13:17,M09,Running,2101,3,True
2026-03-27 22:24:32,M09,Running,1294,14,False
2025-12-17 15:56:36,M07,Maintenance,1026,12,False
2026-07-14 11:43:23,M06,Running,1839,6,False
2025-09-18 16:59:40,M02,Running,1972,12,True
2026-07-16 05:34:24,M06,Maintenance,2449,12,False
2026-07-04 21:52:00,M10,Running,2085,11,False
2026-01-28 17:28:47,M10,Running,1412,5,False
2025-09-18 10:54:32,M10,Running,2262,7,False
2026-03-02 23:44:52,M04,Running,1857,10,False
2026-07-30 07:27:36,M06,Running,1100,12,False
2026-02-04 04:24:25,M07,Running,927,7,False
2025-08-16 16:34:42,M08,Running,959,6,False
2026-05-18 07:11:35,M07,Running,1862,13,False
2025-10-05 17:09:16,M05,Running,2103,7,False
2026-01-16 22:48:22,M08,Running,1653,14,False
2026-07-14 23:12:44,M09,Running,2256,8,False
2026-04-22 00:31:58,M09,Idle,1041,12,False
2025-10-09 16:16:46,M08,Running,1121,9,False
2025-09-08 18:58:42,M02,Running,1636,2,False
2026-02-09 01:29:53,M10,Running,1870,3,False
2026-06-10 05:52:20,M05,Maintenance,1421,5,False
2025-11-21 15:43:11,M03,Running,2007,7,True
2025-12-20 05:08:52,M05,Idle,1241,3,False
2026-04-09 18:43:38,M08,Running,1921,6,False
2026-05-06 18:00:12,M01,Running,1973,5,False
2026-01-12 02:20:30,M06,Running,1773,14,False
2026-04-20 02:26:42,M10,Running,1083,9,False
2025-09-10 22:07:17,M08,Running,1105,14,False
2026-07-07 12:33:23,M02,Running,2160,10,False
2025-12-16 07:58:54,M04,Idle,1494,9,True
2026-07-07 17:55:32,M08,Running,2122,2,False
2026-04-29 14:59:45,M01,Running,2430,13,False
2026-07-10 11:10:41,M09,Running,2118,9,False
2026-03-05 23:14:56,M10,Running,2351,1,False
2026-01-05 07:28:22,M09,Running,1774,9,False
2025-12-11 17:01:28,M02,Running,1889,3,False
2026-04-11 03:43:13,M05,Running,1302,14,False
2026-05-16 20:27:37,M10,Running,2452,9,False
2026-07-21 09:03:23,M07,Running,1806,14,False
2026-06-01 15:39:59,M06,Running,1649,1,False
2026-02-16 05:31:43,M06,Running,986,2,False
2026-07-15 12:43:39,M09,Running,1094,3,False
2026-03-08 20:09:48,M02,Running,1634,11,False
2025-08-24 16:07:56,M10,Maintenance,1171,1,False
2026-04-07 12:40:04,M05,Running,1455,3,False
2025-09-06 07:15:22,M06,Running,2495,15,False
2025-11-09 21:44:45,M04,Running,2022,10,False
2026-04-12 20:22:32,M09,Running,1588,2,False
2026-05-03 12:35:41,M06,Running,1633,2,False
2026-08-03 09:12:35,M07,Running,838,5,False
2025-11-30 08:05:42,M10,Running,1304,13,False
2025-11-07 01:51:15,M03,Running,1633,8,False
2026-05-27 17:53:44,M09,Running,1091,6,False
2025-09-14 19:55:30,M03,Running,1900,7,False
2026-01-26 06:26:09,M09,Running,802,14,False
2025-09-17 23:05:06,M10,Running,1142,1,False
2026-06-02 00:41:16,M08,Running,1313,14,False
2026-04-13 20:29:11,M06,Idle,1235,10,False
2026-05-11 02:15:59,M05,Running,2313,9,False
2026-07-15 14:33:23,M05,Running,2230,2,False
2025-09-18 18:19:26,M09,Maintenance,1684,4,False
2026-01-30 00:54:44,M06,Idle,1501,11,False
2025-10-14 08:09:38,M08,Running,2156,6,False
2026-05-07 06:05:17,M08,Maintenance,1472,1,False
2025-12-05 00:45:17,M03,Running,804,10,False
2026-07-27 14:03:04,M01,Running,1646,9,False
2025-08-21 23:20:11,M08,Running,1902,2,False
2025-08-28 14:11:43,M02,Running,2471,11,False
2025-12-14 16:55:10,M02,Running,2464,7,False
2026-06-15 22:07:24,M06,Running,2372,13,False
2025-09-01 12:35:51,M01,Running,1558,15,False
2025-12-02 15:54:52,M01,Running,840,13,False
2025-12-27 22:38:56,M06,Running,2471,10,False
2026-01-03 07:18:02,M04,Running,1811,6,True
2026-01-24 23:49:13,M08,Idle,2247,10,False
2025-10-06 06:20:14,M04,Maintenance,2107,7,False
2025-11-13 13:36:49,M05,Running,1811,3,False
2026-03-05 00:21:27,M10,Running,2034,10,False
2026-01-17 18:07:45,M10,Running,933,3,False
2026-03-18 12:21:37,M10,Idle,1871,12,False
2026-05-02 12:22:07,M04,Idle,847,12,False
2026-06-14 12:20:43,M10,Running,1947,15,False
2025-10-19 15:46:49,M07,Running,2131,1,False
2025-10-15 17:53:27,M06,Running,1633,5,False
2025-10-17 17:17:35,M09,Running,1540,9,False
2025-09-10 09:34:01,M04,Running,1660,9,False
2026-04-04 10:24:13,M01,Running,1485,2,False
2026-07-14 22:20:31,M01,Maintenance,1262,12,False
2026-01-06 07:05:59,M02,Idle,1203,3,False
2026-04-08 09:38:52,M02,Running,998,1,False
2026-05-03 00:48:15,M01,Running,2082,15,False
2025-11-12 06:13:29,M05,Running,1769,4,False
2026-02-20 00:07:24,M01,Idle,1864,13,False
2026-07-31 05:42:42,M02,Running,2068,8,False
2026-03-25 04:56:49,M08,Running,975,1,False
2025-10-05 07:28:56,M07,Running,2220,2,False
2025-11-08 21:40:54,M01,Idle,1705,1,False
2026-02-05 19:45:26,M07,Running,2187,1,False
2026-04-15 11:13:50,M05,Idle,1622,2,False
2025-11-17 08:46:08,M07,Running,2027,13,False
2026-02-05 05:02:10,M01,Running,1750,13,False
2025-11-17 21:20:45,M10,Running,1495,11,False
2026-04-26 16:56:04,M01,Running,1472,10,False
2025-08-14 09:07:08,M02,Running,2260,2,False
2026-07-25 19:57:48,M04,Idle,1058,11,False
2026-06-19 05:15:08,M06,Running,2284,10,False
2026-02-07 10:00:11,M04,Running,890,1,False
2026-07-26 17:24:33,M10,Running,2134,13,False
2025-11-30 10:27:00,M10,Idle,2388,3,False
2026-04-30 21:19:11,M05,Running,1396,6,False
2026-03-11 00:11:33,M09,Running,2189,3,False
2025-10-11 01:58:05,M09,Idle,1945,14,False
2025-09-08 09:58:17,M06,Running,1210,11,False
2026-01-29 06:44:54,M02,Running,2167,8,False
2025-12-22 22:26:01,M08,Running,1478,14,False
2026-03-26 22:05:37,M06,Running,1657,6,False
2025-12-04 21:50:53,M08,Idle,886,8,False
2026-04-15 20:52:08,M01,Running,2219,4,False
2026-01-22 12:22:28,M04,Running,2304,13,False
2026-05-05 19:43:00,M06,Idle,1569,4,False
2025-11-15 20:36:46,M01,Running,951,6,True
2026-02-04 03:32:49,M02,Running,1701,4,False
2026-07-05 00:19:56,M06,Running,860,4,False
2025-12-06 01:30:24,M03,Running,1336,12,False
2025-10-27 02:21:56,M09,Running,1201,1,False
2026-01-07 03:07:46,M05,Idle,842,14,False
2026-07-08 03:11:29,M07,Running,1027,6,False
2026-02-14 09:21:15,M05,Running,1557,13,False
2025-09-21 03:36:32,M03,Idle,2436,10,False
2025-11-10 20:26:45,M02,Running,1067,13,False
2026-01-05 20:06:05,M09,Running,1566,6,False
2026-03-20 20:14:04,M04,Idle,2362,10,False
2025-12-28 03:16:13,M09,Running,1104,6,False
2026-03-21 23:09:50,M05,Idle,1840,10,False
2025-12-03 15:15:32,M04,Running,2406,8,False
2026-05-09 07:16:55,M10,Running,1841,7,False
2025-12-03 09:16:43,M09,Running,1862,8,False
2025-08-19 06:01:13,M06,Running,1789,12,False
2026-06-29 02:02:21,M08,Running,1621,11,False
2026-04-23 08:40:30,M10,Running,1224,4,False
2026-01-11 10:42:19,M08,Idle,1610,4,False
2025-11-25 07:52:16,M07,Running,1566,5,False
2025-08-13 21:00:25,M03,Running,1404,8,False
2026-03-18 12:22:09,M04,Running,1752,9,False
2026-07-12 16:32:28,M07,Running,1685,7,False
2026-05-04 01:38:35,M08,Running,1583,1,False
2026-06-08 23:55:07,M04,Running,955,6,False
2026-05-26 22:20:42,M05,Idle,1850,9,False
2025-08-29 18:39:14,M05,Idle,1001,2,False
2026-07-30 09:05:37,M01,Running,1483,4,False
2026-04-03 05:38:48,M05,Running,2470,13,False
2026-05-27 03:02:11,M05,Running,2037,3,False
2026-02-19 15:21:44,M09,Idle,817,13,False
2026-06-30 04:08:59,M06,Running,1627,7,False
2026-07-27 20:52:00,M01,Running,1849,13,False
2026-07-27 09:29:31,M07,Running,2281,12,False
2025-11-29 21:03:05,M04,Running,2409,9,False
2026-06-07 23:57:30,M08,Running,975,6,False
2026-06-16 23:26:40,M07,Running,2229,7,False
2025-11-08 02:23:14,M08,Idle,861,6,False
2026-04-03 11:47:04,M03,Running,2311,1,False
2026-06-18 04:04:34,M06,Running,1658,7,False
2025-12-25 13:23:52,M07,Running,2214,9,False
2025-11-03 18:47:55,M10,Running,2408,1,False
2026-04-14 23:14:14,M03,Maintenance,1476,10,False
2025-10-23 13:41:13,M10,Idle,1975,14,False
2026-04-08 20:39:13,M07,Running,1600,2,False
2025-11-16 01:32:22,M04,Running,1473,10,False
2026-04-30 22:45:04,M05,Running,1013,11,False
2026-05-31 04:01:10,M01,Idle,2035,8,True
2026-05-17 17:04:05,M04,Running,1590,5,False
2026-06-04 18:52:28,M05,Running,943,8,False
2026-04-23 17:32:45,M09,Running,1469,14,False
2026-05-02 03:33:28,M07,Running,1026,3,False
2026-07-02 07:23:48,M08,Running,1596,15,False
2025-10-02 20:24:12,M03,Idle,1434,7,False
2026-04-11 17:13:31,M08,Running,1977,5,False
2025-09-17 11:09:43,M09,Running,1739,5,False
2026-07-27 13:51:41,M03,Running,2488,7,False
2026-04-11 09:51:43,M04,Running,1965,15,False
2026-04-18 17:51:35,M08,Running,2309,2,False
2025-08-26 00:58:25,M08,Running,2257,13,False
2025-12-08 16:59:30,M10,Idle,1158,7,False
2026-06-12 23:54:39,M10,Running,1737,7,False
2026-01-28 22:17:54,M03,Running,995,7,False
2025-08-23 16:30:30,M01,Running,1123,5,False
2026-03-23 19:32:52,M09,Running,936,12,False
2025-12-30 10:16:54,M04,Idle,1642,13,False
2026-05-22 03:36:59,M06,Running,1015,9,False
2025-09-30 18:22:31,M06,Running,1137,5,False
2025-09-14 17:37:57,M01,Running,949,11,False
2026-07-29 23:52:27,M08,Running,2327,7,False
2025-12-03 08:09:26,M07,Running,1313,2,False
2025-12-15 14:46:17,M03,Running,2333,8,False
2026-05-28 00:33:18,M02,Running,2145,4,False
2026-01-19 02:17:53,M08,Running,2480,5,False
2025-10-17 22:36:45,M03,Idle,2043,2,False
2025-10-27 17:04:18,M02,Running,1600,3,False
2025-10-01 01:20:49,M01,Running,1114,8,False
2026-06-12 04:21:33,M04,Running,2182,9,False
2026-03-08 05:10:23,M01,Idle,2461,9,False
2026-07-17 02:44:00,M02,Running,1431,8,False
2025-12-30 19:34:04,M01,Running,1572,13,False
2026-03-04 21:25:52,M04,Running,1288,4,False
2026-02-21 14:35:41,M07,Running,829,6,False
2026-07-31 11:50:39,M02,Running,997,13,False
2025-11-24 13:40:03,M03,Running,890,7,False
2026-06-29 06:05:40,M06,Running,2083,4,False
2025-10-13 15:11:37,M09,Running,1676,2,False
2025-11-18 12:39:48,M02,Running,1155,1,False
2026-07-31 17:04:56,M06,Running,1235,8,False
2026-06-27 00:11:41,M05,Running,1555,1,False
2026-02-13 20:40:33,M04,Running,2371,10,False
2026-06-19 22:32:46,M02,Running,2420,15,False
2025-12-03 08:26:46,M03,Running,994,10,False
2026-05-27 15:57:57,M07,Running,2379,12,False
2026-07-14 18:12:58,M03,Running,2208,6,False
2025-12-20 06:35:00,M08,Running,836,10,False
2026-06-19 01:31:09,M08,Running,2111,12,False
2025-09-24 10:59:17,M10,Running,827,4,True
2026-02-08 14:41:36,M02,Running,2311,7,False
2025-09-08 23:22:10,M10,Running,1081,6,False
2025-10-04 09:28:44,M04,Running,1218,11,True
2026-05-30 14:43:47,M10,Maintenance,1708,12,False
2025-11-06 08:24:35,M03,Running,2118,13,False
2026-07-10 18:37:12,M09,Running,1649,11,False
2026-04-30 09:19:21,M01,Running,2300,6,False
2026-05-18 23:43:03,M04,Running,2161,4,False
2026-04-29 15:27:00,M04,Running,1581,9,False
2026-01-12 01:40:19,M08,Running,932,14,False
2026-07-05 04:26:18,M04,Running,1089,4,False
2026-06-19 04:49:44,M03,Running,2428,15,False
2026-03-15 04:03:31,M09,Running,2284,8,False
2025-12-30 18:47:57,M04,Running,1161,10,False
2025-09-14 19:12:44,M05,Running,2101,4,False
2026-06-13 19:13:07,M08,Running,1536,7,False
2026-01-10 23:13:48,M08,Running,1834,10,False
2025-08-16 03:15:35,M03,Idle,2425,8,True
2025-11-21 10:27:40,M07,Running,970,13,False
2026-03-07 02:44:42,M05,Running,1112,9,False
2025-09-27 17:27:32,M05,Running,1426,8,False
2026-02-03 08:26:29,M09,Running,947,6,False
2025-12-31 20:59:45,M08,Running,1188,1,True
2026-04-29 00:44:37,M09,Running,1566,8,False
2026-05-28 14:49:21,M07,Idle,2320,6,False
2026-04-28 20:11:56,M05,Running,2004,2,False
2025-11-20 13:03:00,M01,Maintenance,1054,7,False
2026-03-25 18:01:24,M03,Running,1693,5,False
2026-01-05 16:56:37,M06,Running,1800,11,False
2026-06-26 03:00:48,M01,Running,1668,12,False
2026-04-15 17:14:20,M08,Running,2465,6,False
2026-08-10 21:41:03,M01,Running,2121,3,False
2026-01-01 23:54:50,M08,Idle,1101,5,False
2025-09-21 19:23:14,M10,Maintenance,1130,1,False
2026-04-29 19:27:40,M02,Running,1587,7,False
2025-11-09 12:54:24,M02,Running,1186,15,False
2026-02-09 20:00:41,M07,Running,1418,9,False
2025-08-20 10:46:30,M07,Running,2303,7,False
2026-04-08 08:07:26,M02,Running,1972,13,False
2026-07-20 03:11:40,M03,Running,1229,15,False
2026-03-16 18:13:28,M05,Running,1144,14,False
2025-12-16 02:46:07,M02,Running,2226,7,False
2026-08-01 04:19:55,M05,Running,1149,3,False
2026-04-04 15:54:24,M03,Running,1172,9,False
2025-11-04 16:49:13,M08,Running,1235,3,False
2026-04-19 06:05:10,M03,Idle,1192,5,False
2025-09-04 06:45:14,M07,Running,2078,2,False
2026-04-14 11:55:20,M03,Running,975,7,False
2026-06-26 16:25:01,M02,Running,1999,4,False
2026-02-07 00:48:56,M02,Running,1344,13,False
2026-07-29 21:38:08,M10,Running,885,2,False
2026-05-10 00:02:29,M01,Running,1865,13,False
2025-12-06 02:08:42,M08,Running,1490,10,False
2026-04-19 20:52:43,M06,Running,1502,6,False
2026-01-16 07:07:18,M06,Running,1575,10,False
2025-09-25 01:01:37,M06,Idle,2451,2,True
2025-10-04 00:20:41,M07,Running,1084,1,False
2025-08-28 08:11:29,M09,Running,2232,13,False
2025-08-25 04:22:14,M06,Running,2205,11,False
2025-12-06 22:24:43,M09,Running,1184,1,False
2026-02-18 01:07:22,M06,Running,1537,14,True
2025-09-24 19:50:59,M06,Running,1278,10,False
2025-09-17 11:25:25,M10,Running,1513,7,False
2025-11-09 22:01:24,M08,Maintenance,2232,15,False
2026-07-21 07:23:05,M07,Running,1199,12,False
2026-03-07 11:49:34,M09,Idle,2407,14,False
2025-10-02 10:00:33,M01,Running,2431,2,False
2026-01-08 15:58:13,M09,Maintenance,1756,3,False
2026-02-02 21:47:41,M02,Running,1907,4,False
2026-01-01 19:36:23,M03,Running,2151,12,False
2026-04-28 02:54:47,M07,Maintenance,859,3,False
2026-05-26 08:05:47,M06,Idle,2369,5,False
2026-05-08 05:13:47,M05,Running,2173,2,False
2026-03-08 12:29:15,M09,Running,1807,2,False
2026-01-20 12:04:23,M06,Idle,1979,13,False
2026-03-26 19:56:14,M02,Running,1572,15,False
2026-05-25 23:58:38,M07,Running,2407,9,False
2026-05-19 21:55:24,M07,Idle,1257,5,False
2025-10-09 17:47:11,M02,Running,1496,12,False
2026-07-20 14:10:59,M04,Running,1037,10,False
2026-01-18 20:31:57,M06,Maintenance,1981,12,True
2026-04-22 01:50:35,M01,Running,1188,14,False
2025-09-18 04:28:37,M07,Running,1547,13,False
2026-06-30 12:06:40,M03,Running,2032,10,False
2026-02-16 18:34:24,M07,Running,1743,6,False
2026-04-06 19:49:23,M05,Idle,1823,11,False
2026-01-16 05:26:39,M10,Running,2329,11,False
2026-08-10 10:08:15,M01,Running,1432,9,False
2025-11-27 08:53:44,M02,Running,2246,10,False
2025-08-23 10:27:59,M04,Running,2242,7,False
2026-05-05 19:24:38,M06,Running,2267,4,False
2026-01-01 15:07:05,M04,Running,907,15,False
2025-11-03 02:37:43,M03,Idle,2289,7,False
2026-01-29 22:09:30,M03,Maintenance,1922,7,False
2026-01-30 10:23:39,M08,Maintenance,2351,7,False
2025-11-10 10:15:28,M09,Running,1378,12,False
